image_id,file,observation_id,organ_category,ground_truth_species,bioclip_prediction,bioclip_score,bioclip_top5,bioclip_correct,bioclip_top5_correct,dinov3_prediction,dinov3_score,dinov3_top5,dinov3_correct,dinov3_top5_correct,gpt_5_4_prediction,gpt_5_4_score,gpt_5_4_top5,gpt_5_4_correct,gpt_5_4_top5_correct,gemini_flash_lite_prediction,gemini_flash_lite_score,gemini_flash_lite_top5,gemini_flash_lite_correct,gemini_flash_lite_top5_correct,vernacular,family,organ_detail,subview,thumbnail_url,image_url,creator,license,observation_image_count,correct_count,correctness_pattern,prediction_unique_count,all_predictions_same,embedding_predictions_agree,vlm_predictions_agree,bucket_memberships
baskauf/49341,baskauf_49341.jpg,ind-baskauf/49335,inflorescence,Sorbus americana,Sorbus americana,0.99999726,"[{""species"": ""Sorbus americana"", ""confidence"": 0.9999972581863403}, {""species"": ""Rhus copallinum"", ""confidence"": 2.561281689850148e-06}, {""species"": ""Sambucus racemosa"", ""confidence"": 7.734400497838578e-08}, {""species"": ""Ailanthus altissima"", ""confidence"": 4.691151644919955e-08}, {""species"": ""Amelanchier arborea"", ""confidence"": 4.139926446100617e-08}]",True,True,Sorbus americana,0.25789501,"[{""species"": ""Sorbus americana"", ""confidence"": 0.25789501343344257}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.19459509725535043}, {""species"": ""Prunus serotina"", ""confidence"": 0.17608144646620474}, {""species"": ""Sambucus nigra"", ""confidence"": 0.0633912434975889}, {""species"": ""Cornus amomum"", ""confidence"": 0.04896446687697359}]",True,True,Sorbus americana,0.74,"[{""species"": ""Sorbus americana"", ""confidence"": 0.74}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.41}, {""species"": ""Sambucus nigra"", ""confidence"": 0.16}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.11}, {""species"": ""Prunus virginiana"", ""confidence"": 0.08}]",True,True,Sorbus americana,0.7,"[{""species"": ""Sorbus americana"", ""confidence"": 0.7}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.5}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.4}, {""species"": ""Prunus virginiana"", ""confidence"": 0.3}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.2}]",True,True,American mountain ash,Rosaceae,inflorescence,frontal view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tsoam3-fl49341.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gsoam3-fl49341.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,4,1111,1,True,True,True,all_four_correct
baskauf/50467,baskauf_50467.jpg,ind-baskauf/50458,whole tree (or vine),Lindera benzoin,Lindera benzoin,1.0,"[{""species"": ""Lindera benzoin"", ""confidence"": 1.0}, {""species"": ""Ilex verticillata"", ""confidence"": 3.6534821390432626e-08}, {""species"": ""Sassafras albidum"", ""confidence"": 2.510999053129126e-08}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 7.194133289090132e-09}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 2.020683967374204e-11}]",True,True,Lindera benzoin,0.35999884,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.3599988390444858}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.26193460984822775}, {""species"": ""Sassafras albidum"", ""confidence"": 0.08142387120479504}, {""species"": ""Ulmus americana"", ""confidence"": 0.07424239806974098}, {""species"": ""Ilex verticillata"", ""confidence"": 0.03479318774922099}]",True,True,Lindera benzoin,0.88,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.88}, {""species"": ""Dirca palustris"", ""confidence"": 0.28}, {""species"": ""Hamamelis virginiana"", ""confidence"": 0.12}, {""species"": ""Cornus amomum"", ""confidence"": 0.06}, {""species"": ""Cornus sericea"", ""confidence"": 0.05}]",True,True,Lindera benzoin,0.8,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.8}, {""species"": ""Hamamelis virginiana"", ""confidence"": 0.7}, {""species"": ""Cornus racemosa"", ""confidence"": 0.6}, {""species"": ""Cornus sericea"", ""confidence"": 0.5}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.4}]",True,True,northern spicebush,Lauraceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/tlibe3-fldistant50467.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/glibe3-fldistant50467.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,4,1111,1,True,True,True,all_four_correct
baskauf/66181,baskauf_66181.jpg,ind-baskauf/66180,bark,Gleditsia triacanthos,Gleditsia triacanthos,0.9999994,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9999994039535522}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 3.9278612007365155e-07}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 7.734417550864237e-08}, {""species"": ""Rhus copallinum"", ""confidence"": 6.825599285775752e-08}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 9.237444587029131e-09}]",True,True,Gleditsia triacanthos,0.97647758,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.976477575732316}, {""species"": ""Acer rubrum"", ""confidence"": 0.004243819543352852}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.00262050067257803}, {""species"": ""Quercus palustris"", ""confidence"": 0.002016857746871943}, {""species"": ""Rhus copallinum"", ""confidence"": 0.001238137455244324}]",True,True,Gleditsia triacanthos,0.98,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.98}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.12}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.08}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.03}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.02}]",True,True,Gleditsia triacanthos,0.9,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.7}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.5}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.3}, {""species"": ""Cercis canadensis"", ""confidence"": 0.2}]",True,True,honeylocust,Fabaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tgltr--brmedium66181.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggltr--brmedium66181.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,11,4,1111,1,True,True,True,all_four_correct
baskauf/66182,baskauf_66182.jpg,ind-baskauf/66180,bark,Gleditsia triacanthos,Gleditsia triacanthos,0.99999714,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9999971389770508}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 1.7603413198230555e-06}, {""species"": ""Rhus copallinum"", ""confidence"": 8.315263357872027e-07}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 2.382362822572759e-07}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 3.653471836173594e-08}]",True,True,Gleditsia triacanthos,0.75076048,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.7507604755237407}, {""species"": ""Acer rubrum"", ""confidence"": 0.06906088049218269}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.05620517337670725}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.042358997806132864}, {""species"": ""Acer negundo"", ""confidence"": 0.01489066450403525}]",True,True,Gleditsia triacanthos,0.98,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.98}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.08}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.05}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.02}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.01}]",True,True,Gleditsia triacanthos,0.9,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.7}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.5}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.4}, {""species"": ""Cercis canadensis"", ""confidence"": 0.3}]",True,True,honeylocust,Fabaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tgltr--brmedium66182.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggltr--brmedium66182.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,11,4,1111,1,True,True,True,all_four_correct
baskauf/66183,baskauf_66183.jpg,ind-baskauf/66180,inflorescence,Gleditsia triacanthos,Gleditsia triacanthos,0.99999666,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9999966621398926}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 2.5612800982344197e-06}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 5.043459623266244e-07}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 2.699569279229763e-07}, {""species"": ""Rhus copallinum"", ""confidence"": 6.348778835985058e-09}]",True,True,Gleditsia triacanthos,0.97175039,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9717503891501729}, {""species"": ""Rhus glabra"", ""confidence"": 0.015919121960426424}, {""species"": ""Juglans nigra"", ""confidence"": 0.0030929440622838263}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.0014368314472755126}, {""species"": ""Fraxinus americana"", ""confidence"": 0.0011134437460287925}]",True,True,Gleditsia triacanthos,0.99,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.99}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.12}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.08}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.04}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.02}]",True,True,Gleditsia triacanthos,0.8,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.8}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.6}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.5}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.3}, {""species"": ""Cercis canadensis"", ""confidence"": 0.2}]",True,True,honeylocust,Fabaceae,inflorescence,whole - male,https://bioimages.vanderbilt.edu/tn/baskauf/tgltr--flmale-distant66183.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggltr--flmale-distant66183.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,11,4,1111,1,True,True,True,all_four_correct
baskauf/66188,baskauf_66188.jpg,ind-baskauf/66180,inflorescence,Gleditsia triacanthos,Gleditsia triacanthos,0.99999058,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9999905824661255}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 8.939691724663135e-06}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 3.9278265262510104e-07}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 6.825539600185948e-08}, {""species"": ""Ginkgo biloba"", ""confidence"": 5.211363562906968e-10}]",True,True,Gleditsia triacanthos,0.94058116,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9405811590978292}, {""species"": ""Rhus glabra"", ""confidence"": 0.011836239629508635}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.00900160170498581}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.004999564684122666}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.004042930777767786}]",True,True,Gleditsia triacanthos,0.88,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.88}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.32}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.15}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.1}, {""species"": ""Juglans nigra"", ""confidence"": 0.07}]",True,True,Gleditsia triacanthos,0.7,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.7}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.6}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.5}, {""species"": ""Cercis canadensis"", ""confidence"": 0.3}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.2}]",True,True,honeylocust,Fabaceae,inflorescence,frontal view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tgltr--flmale-front66188.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggltr--flmale-front66188.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,11,4,1111,1,True,True,True,all_four_correct
baskauf/66190,baskauf_66190.jpg,ind-baskauf/66180,twig,Gleditsia triacanthos,Gleditsia triacanthos,0.99997735,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9999773502349854}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 2.1444922822411172e-05}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 1.0676798183339997e-06}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 1.27516173620279e-07}, {""species"": ""Rhus copallinum"", ""confidence"": 2.8452703304537863e-08}]",True,True,Gleditsia triacanthos,0.98569808,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9856980836961626}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.0034982862819175307}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.0015729531294057955}, {""species"": ""Salix nigra"", ""confidence"": 0.0015197181044823856}, {""species"": ""Sorbus americana"", ""confidence"": 0.0014277807785413202}]",True,True,Gleditsia triacanthos,0.99,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.99}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.18}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.08}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.03}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.01}]",True,True,Gleditsia triacanthos,0.8,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.8}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.7}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.6}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.5}, {""species"": ""Cercis canadensis"", ""confidence"": 0.4}]",True,True,honeylocust,Fabaceae,twig,orientation of petioles,https://bioimages.vanderbilt.edu/tn/baskauf/tgltr--twthorn66190.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggltr--twthorn66190.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,11,4,1111,1,True,True,True,all_four_correct
baskauf/66191,baskauf_66191.jpg,ind-baskauf/66180,inflorescence,Gleditsia triacanthos,Gleditsia triacanthos,0.99994648,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9999464750289917}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 4.5397500798571855e-05}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 6.961932285776129e-06}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 1.0676468491510605e-06}, {""species"": ""Rhus copallinum"", ""confidence"": 6.825238330065986e-08}]",True,True,Gleditsia triacanthos,0.94900217,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.9490021708863376}, {""species"": ""Rhus glabra"", ""confidence"": 0.03289340888573487}, {""species"": ""Juglans nigra"", ""confidence"": 0.0025161364431929207}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.0024750008966312725}, {""species"": ""Sorbus americana"", ""confidence"": 0.0018234308402217026}]",True,True,Gleditsia triacanthos,0.98,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.98}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.18}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.08}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.05}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.03}]",True,True,Gleditsia triacanthos,0.8,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.8}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.6}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.5}, {""species"": ""Cercis canadensis"", ""confidence"": 0.3}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.2}]",True,True,honeylocust,Fabaceae,inflorescence,whole - male,https://bioimages.vanderbilt.edu/tn/baskauf/tgltr--flmale-distant66191.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/ggltr--flmale-distant66191.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,11,4,1111,1,True,True,True,all_four_correct
kaufmannm/ke064,kaufmannm_ke064.jpg,ind-kaufmannm/ke064,whole tree (or vine),Populus tremuloides,Populus tremuloides,1.0,"[{""species"": ""Populus tremuloides"", ""confidence"": 1.0}, {""species"": ""Populus deltoides"", ""confidence"": 6.348800152267131e-09}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 7.99195987166712e-11}, {""species"": ""Picea rubens"", ""confidence"": 4.2777878461741636e-11}, {""species"": ""Acer saccharum"", ""confidence"": 3.3315444153414475e-11}]",True,True,Populus tremuloides,0.8722459,"[{""species"": ""Populus tremuloides"", ""confidence"": 0.87224590474631}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.04381488376542662}, {""species"": ""Prunus serotina"", ""confidence"": 0.010180269582481841}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.009475280481953095}, {""species"": ""Castanea dentata"", ""confidence"": 0.005386959542160294}]",True,True,Populus tremuloides,0.79,"[{""species"": ""Populus tremuloides"", ""confidence"": 0.79}, {""species"": ""Populus grandidentata"", ""confidence"": 0.34}, {""species"": ""Picea glauca"", ""confidence"": 0.27}, {""species"": ""Betula papyrifera"", ""confidence"": 0.22}, {""species"": ""Picea mariana"", ""confidence"": 0.18}]",True,True,Populus tremuloides,0.8,"[{""species"": ""Populus tremuloides"", ""confidence"": 0.8}, {""species"": ""Populus grandidentata"", ""confidence"": 0.7}, {""species"": ""Populus deltoides"", ""confidence"": 0.6}, {""species"": ""Betula papyrifera"", ""confidence"": 0.4}, {""species"": ""Betula lenta"", ""confidence"": 0.3}]",True,True,quaking aspen,Salicaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/kaufmannm/tpotr5-wpfall-color-mke064.jpg,https://bioimages.vanderbilt.edu/gq/kaufmannm/gpotr5-wpfall-color-mke064.jpg,Maurice J. Kaufmann,http://creativecommons.org/licenses/by-nc-sa/4.0/,1,4,1111,1,True,True,True,all_four_correct
thomas/0049-08-01,thomas_0049-08-01.jpg,thomas/0049-08,whole tree (or vine),Cercis canadensis,Cercis canadensis,0.99999976,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.9999997615814209}, {""species"": ""Cornus florida"", ""confidence"": 1.2751903000207676e-07}, {""species"": ""Amelanchier arborea"", ""confidence"": 4.1399367489702854e-08}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 2.2159484913686356e-08}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 3.3982670011312166e-09}]",True,True,Cercis canadensis,0.94969576,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.9496957610338779}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.005568818135380515}, {""species"": ""Acer rubrum"", ""confidence"": 0.004136765209393622}, {""species"": ""Ulmus americana"", ""confidence"": 0.0039058032532217402}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.0035598033613919054}]",True,True,Cercis canadensis,0.98,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.98}, {""species"": ""Cornus florida"", ""confidence"": 0.12}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.05}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.03}, {""species"": ""Magnolia acuminata"", ""confidence"": 0.01}]",True,True,Cercis canadensis,0.9,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.9}, {""species"": ""Acer rubrum"", ""confidence"": 0.6}, {""species"": ""Cornus florida"", ""confidence"": 0.5}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.4}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.3}]",True,True,eastern redbud,Fabaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/thomas/t0049-08-01.jpg,https://bioimages.vanderbilt.edu/gq/thomas/g0049-08-01.jpg,Ron Thomas,http://creativecommons.org/licenses/by-nc-sa/4.0/,5,4,1111,1,True,True,True,all_four_correct
thomas/0049-08-02,thomas_0049-08-02.jpg,thomas/0049-08,inflorescence,Cercis canadensis,Cercis canadensis,1.0,"[{""species"": ""Cercis canadensis"", ""confidence"": 1.0}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 8.152020392060422e-09}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 2.998960857425459e-09}, {""species"": ""Amelanchier arborea"", ""confidence"": 9.736200734522527e-10}, {""species"": ""Rhus copallinum"", ""confidence"": 4.05865202557365e-10}]",True,True,Cercis canadensis,0.98509729,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.9850972922679325}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.00427456245897337}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.0026638471546260047}, {""species"": ""Acer rubrum"", ""confidence"": 0.0023255811285215226}, {""species"": ""Prunus serotina"", ""confidence"": 0.0010175408449290021}]",True,True,Cercis canadensis,0.99,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.99}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.08}, {""species"": ""Cornus florida"", ""confidence"": 0.04}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.03}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.02}]",True,True,Cercis canadensis,0.9,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.9}, {""species"": ""Magnolia acuminata"", ""confidence"": 0.3}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.1}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.1}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.1}]",True,True,eastern redbud,Fabaceae,inflorescence,whole - unspecified,https://bioimages.vanderbilt.edu/tn/thomas/t0049-08-02.jpg,https://bioimages.vanderbilt.edu/gq/thomas/g0049-08-02.jpg,Ron Thomas,http://creativecommons.org/licenses/by-nc-sa/4.0/,5,4,1111,1,True,True,True,all_four_correct
thomas/0049-08-03,thomas_0049-08-03.jpg,thomas/0049-08,inflorescence,Cercis canadensis,Cercis canadensis,1.0,"[{""species"": ""Cercis canadensis"", ""confidence"": 1.0}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 1.1861120086109622e-08}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 1.0467402056235642e-08}, {""species"": ""Amelanchier arborea"", ""confidence"": 6.691586174056852e-10}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 2.4616969573898473e-10}]",True,True,Cercis canadensis,0.96142237,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.961422366779364}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.009861867167594717}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.007824454267292544}, {""species"": ""Acer rubrum"", ""confidence"": 0.006260192900206733}, {""species"": ""Prunus serotina"", ""confidence"": 0.0015764416055764573}]",True,True,Cercis canadensis,0.99,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.99}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.08}, {""species"": ""Cornus florida"", ""confidence"": 0.03}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.02}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.01}]",True,True,Cercis canadensis,0.9,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.9}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.1}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.05}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.05}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.05}]",True,True,eastern redbud,Fabaceae,inflorescence,whole - unspecified,https://bioimages.vanderbilt.edu/tn/thomas/t0049-08-03.jpg,https://bioimages.vanderbilt.edu/gq/thomas/g0049-08-03.jpg,Ron Thomas,http://creativecommons.org/licenses/by-nc-sa/4.0/,5,4,1111,1,True,True,True,all_four_correct
thomas/0049-08-04,thomas_0049-08-04.jpg,thomas/0049-08,inflorescence,Cercis canadensis,Cercis canadensis,1.0,"[{""species"": ""Cercis canadensis"", ""confidence"": 1.0}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 2.510999053129126e-08}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 2.998960857425459e-09}, {""species"": ""Amelanchier arborea"", ""confidence"": 5.905304023556823e-10}, {""species"": ""Rhus copallinum"", ""confidence"": 4.05865202557365e-10}]",True,True,Cercis canadensis,0.55036742,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.5503674226547716}, {""species"": ""Acer rubrum"", ""confidence"": 0.3944947560988886}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.006851915942972901}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.006367742361932126}, {""species"": ""Sassafras albidum"", ""confidence"": 0.006158547419090338}]",True,True,Cercis canadensis,0.97,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.97}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.12}, {""species"": ""Cornus florida"", ""confidence"": 0.05}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.03}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.02}]",True,True,Cercis canadensis,0.9,"[{""species"": ""Cercis canadensis"", ""confidence"": 0.9}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.6}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.5}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.4}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.3}]",True,True,eastern redbud,Fabaceae,inflorescence,lateral view of flower,https://bioimages.vanderbilt.edu/tn/thomas/t0049-08-04.jpg,https://bioimages.vanderbilt.edu/gq/thomas/g0049-08-04.jpg,Ron Thomas,http://creativecommons.org/licenses/by-nc-sa/4.0/,5,4,1111,1,True,True,True,all_four_correct
