image_id,file,observation_id,organ_category,ground_truth_species,bioclip_prediction,bioclip_score,bioclip_top5,bioclip_correct,bioclip_top5_correct,dinov3_prediction,dinov3_score,dinov3_top5,dinov3_correct,dinov3_top5_correct,gpt_5_4_prediction,gpt_5_4_score,gpt_5_4_top5,gpt_5_4_correct,gpt_5_4_top5_correct,gemini_flash_lite_prediction,gemini_flash_lite_score,gemini_flash_lite_top5,gemini_flash_lite_correct,gemini_flash_lite_top5_correct,vernacular,family,organ_detail,subview,thumbnail_url,image_url,creator,license,observation_image_count,correct_count,correctness_pattern,prediction_unique_count,all_predictions_same,embedding_predictions_agree,vlm_predictions_agree,bucket_memberships
baskauf/13654,baskauf_13654.jpg,ind-baskauf/13650,whole tree (or vine),Carya ovata,Carya ovata,0.99987662,"[{""species"": ""Carya ovata"", ""confidence"": 0.9998766183853149}, {""species"": ""Carya cordiformis"", ""confidence"": 0.00012339458044152707}, {""species"": ""Ostrya virginiana"", ""confidence"": 3.850266772076338e-09}, {""species"": ""Quercus alba"", ""confidence"": 2.3353048383967234e-09}, {""species"": ""Quercus macrocarpa"", ""confidence"": 2.0608992290505057e-09}]",True,True,Quercus alba,0.39361739,"[{""species"": ""Quercus alba"", ""confidence"": 0.39361739189626416}, {""species"": ""Sassafras albidum"", ""confidence"": 0.16714661028898178}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.07989288658392345}, {""species"": ""Acer saccharum"", ""confidence"": 0.07723917950108275}, {""species"": ""Juglans cinerea"", ""confidence"": 0.06911719691561433}]",False,False,Acer saccharinum,0.82,"[{""species"": ""Acer saccharinum"", ""confidence"": 0.82}, {""species"": ""Acer rubrum"", ""confidence"": 0.33}, {""species"": ""Acer saccharum"", ""confidence"": 0.2}, {""species"": ""Acer platanoides"", ""confidence"": 0.11}, {""species"": ""Acer nigrum"", ""confidence"": 0.08}]",False,False,Aesculus hippocastanum,0.7,"[{""species"": ""Aesculus hippocastanum"", ""confidence"": 0.7}, {""species"": ""Aesculus glabra"", ""confidence"": 0.65}, {""species"": ""Acer saccharum"", ""confidence"": 0.5}, {""species"": ""Acer platanoides"", ""confidence"": 0.45}, {""species"": ""Acer rubrum"", ""confidence"": 0.4}]",False,False,shagbark hickory,Juglandaceae,whole tree (or vine),view up trunk,https://bioimages.vanderbilt.edu/tn/baskauf/tcaov2-wplookup-large13654.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gcaov2-wplookup-large13654.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/15308,baskauf_15308.jpg,ind-baskauf/15307,twig,Acer negundo,Acer negundo,0.99721587,"[{""species"": ""Acer negundo"", ""confidence"": 0.9972158670425415}, {""species"": ""Acer saccharum"", ""confidence"": 0.0011676197173073888}, {""species"": ""Cornus amomum"", ""confidence"": 0.0006249817670322955}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.000260531174717471}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.000260531174717471}]",True,True,Juglans nigra,0.30618783,"[{""species"": ""Juglans nigra"", ""confidence"": 0.30618782763058605}, {""species"": ""Populus deltoides"", ""confidence"": 0.11283565304425364}, {""species"": ""Acer negundo"", ""confidence"": 0.0681109066713069}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.06299751878326046}, {""species"": ""Tilia americana"", ""confidence"": 0.04831538921969692}]",False,True,Populus deltoides,0.77,"[{""species"": ""Populus deltoides"", ""confidence"": 0.77}, {""species"": ""Populus grandidentata"", ""confidence"": 0.33}, {""species"": ""Populus tremuloides"", ""confidence"": 0.18}, {""species"": ""Salix nigra"", ""confidence"": 0.11}, {""species"": ""Betula papyrifera"", ""confidence"": 0.06}]",False,False,Populus tremuloides,0.7,"[{""species"": ""Populus tremuloides"", ""confidence"": 0.7}, {""species"": ""Populus grandidentata"", ""confidence"": 0.6}, {""species"": ""Populus deltoides"", ""confidence"": 0.5}, {""species"": ""Betula papyrifera"", ""confidence"": 0.4}, {""species"": ""Betula lenta"", ""confidence"": 0.3}]",False,False,boxelder,Aceraceae,twig,orientation of petioles,https://bioimages.vanderbilt.edu/tn/baskauf/tacne2-tw15308.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gacne2-tw15308.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/15320,baskauf_15320.jpg,ind-baskauf/15307,bark,Acer negundo,Acer negundo,0.99767119,"[{""species"": ""Acer negundo"", ""confidence"": 0.9976711869239807}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.0021823968272656202}, {""species"": ""Acer saccharum"", ""confidence"": 0.0001395159779349342}, {""species"": ""Ailanthus altissima"", ""confidence"": 2.8955616926396033e-06}, {""species"": ""Cornus amomum"", ""confidence"": 1.5498825405302341e-06}]",True,True,Ulmus rubra,0.19056031,"[{""species"": ""Ulmus rubra"", ""confidence"": 0.19056031310136468}, {""species"": ""Fraxinus americana"", ""confidence"": 0.18255827406495542}, {""species"": ""Salix nigra"", ""confidence"": 0.12220649716649291}, {""species"": ""Rhus glabra"", ""confidence"": 0.04705364697020047}, {""species"": ""Carya cordiformis"", ""confidence"": 0.03922773755438536}]",False,False,Prunus serotina,0.34,"[{""species"": ""Prunus serotina"", ""confidence"": 0.34}, {""species"": ""Betula lenta"", ""confidence"": 0.22}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.16}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.12}, {""species"": ""Cornus florida"", ""confidence"": 0.08}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Betula lenta"", ""confidence"": 0.5}, {""species"": ""Acer rubrum"", ""confidence"": 0.4}, {""species"": ""Ulmus rubra"", ""confidence"": 0.3}]",False,False,boxelder,Aceraceae,bark,of a small tree or small branch,https://bioimages.vanderbilt.edu/tn/baskauf/tacne2-brsmall15320.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gacne2-brsmall15320.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/15477,baskauf_15477.jpg,ind-baskauf/15477,whole tree (or vine),Rhus glabra,Rhus glabra,0.97068125,"[{""species"": ""Rhus glabra"", ""confidence"": 0.9706812500953674}, {""species"": ""Rhus copallinum"", ""confidence"": 0.02931203506886959}, {""species"": ""Ailanthus altissima"", ""confidence"": 4.644824002753012e-06}, {""species"": ""Rhus aromatica"", ""confidence"": 1.9362507828191156e-06}, {""species"": ""Sorbus americana"", ""confidence"": 1.2378035307847313e-07}]",True,True,Rhus copallinum,0.37835396,"[{""species"": ""Rhus copallinum"", ""confidence"": 0.37835395623554663}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.22551478499026753}, {""species"": ""Rhus glabra"", ""confidence"": 0.22353333391117}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.08242535876670812}, {""species"": ""Juglans nigra"", ""confidence"": 0.026413862603025494}]",False,True,Rhus glabra,0.72,"[{""species"": ""Rhus glabra"", ""confidence"": 0.72}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.56}, {""species"": ""Rhus copallinum"", ""confidence"": 0.31}, {""species"": ""Juglans cinerea"", ""confidence"": 0.12}, {""species"": ""Sorbus americana"", ""confidence"": 0.09}]",True,True,Rhus glabra,0.8,"[{""species"": ""Rhus glabra"", ""confidence"": 0.8}, {""species"": ""Rhus copallinum"", ""confidence"": 0.7}, {""species"": ""Rhus aromatica"", ""confidence"": 0.6}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.3}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.2}]",True,True,smooth sumac,Anacardiaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/trhgl--wp15477.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/grhgl--wp15477.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,1,3,1011,2,False,False,True,embedding_disagreement
baskauf/15687,baskauf_15687.jpg,ind-baskauf/15687,fruit,Sambucus nigra,Sambucus nigra,0.99293935,"[{""species"": ""Sambucus nigra"", ""confidence"": 0.9929393529891968}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.006690372712910175}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.00020203176245559007}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 9.54330462263897e-05}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 2.7342026442056522e-05}]",True,True,Rhus copallinum,0.50447003,"[{""species"": ""Rhus copallinum"", ""confidence"": 0.5044700343993801}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.26534017159048195}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.06739704123899275}, {""species"": ""Sambucus nigra"", ""confidence"": 0.03946634516412944}, {""species"": ""Cornus florida"", ""confidence"": 0.0372606768782365}]",False,True,Sambucus nigra,0.96,"[{""species"": ""Sambucus nigra"", ""confidence"": 0.96}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.18}, {""species"": ""Cornus amomum"", ""confidence"": 0.08}, {""species"": ""Cornus racemosa"", ""confidence"": 0.04}, {""species"": ""Prunus virginiana"", ""confidence"": 0.03}]",True,True,Sambucus nigra,0.9,"[{""species"": ""Sambucus nigra"", ""confidence"": 0.9}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.8}, {""species"": ""Cornus sericea"", ""confidence"": 0.6}, {""species"": ""Cornus racemosa"", ""confidence"": 0.5}, {""species"": ""Cornus amomum"", ""confidence"": 0.4}]",True,True,American black elderberry,Caprifoliaceae,fruit,as borne on the plant,https://bioimages.vanderbilt.edu/tn/baskauf/tsanic4frin-fruit15687.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gsanic4frin-fruit15687.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,3,1011,2,False,False,True,embedding_disagreement
baskauf/15688,baskauf_15688.jpg,ind-baskauf/15687,fruit,Sambucus nigra,Sambucus nigra,0.99949574,"[{""species"": ""Sambucus nigra"", ""confidence"": 0.9994957447052002}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.0004878491454292089}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 5.4195143093238585e-06}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 4.7827047637838405e-06}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 3.724774160218658e-06}]",True,True,Sambucus racemosa,0.34080687,"[{""species"": ""Sambucus racemosa"", ""confidence"": 0.34080687048893676}, {""species"": ""Cornus florida"", ""confidence"": 0.12371873026834146}, {""species"": ""Sambucus nigra"", ""confidence"": 0.09988158463460867}, {""species"": ""Cornus amomum"", ""confidence"": 0.07148249116299007}, {""species"": ""Rhus copallinum"", ""confidence"": 0.05509326419343165}]",False,True,Sambucus nigra,0.93,"[{""species"": ""Sambucus nigra"", ""confidence"": 0.93}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.19}, {""species"": ""Prunus virginiana"", ""confidence"": 0.11}, {""species"": ""Cornus amomum"", ""confidence"": 0.08}, {""species"": ""Cornus racemosa"", ""confidence"": 0.05}]",True,True,Sambucus nigra,0.9,"[{""species"": ""Sambucus nigra"", ""confidence"": 0.9}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.8}, {""species"": ""Cornus sericea"", ""confidence"": 0.7}, {""species"": ""Cornus racemosa"", ""confidence"": 0.6}, {""species"": ""Cornus amomum"", ""confidence"": 0.5}]",True,True,American black elderberry,Caprifoliaceae,fruit,lateral or general close-up,https://bioimages.vanderbilt.edu/tn/baskauf/tsanic4frcloseup15688.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gsanic4frcloseup15688.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,3,1011,2,False,False,True,embedding_disagreement
baskauf/21457,baskauf_21457.jpg,ind-baskauf/21454,inflorescence,Salix nigra,Salix nigra,0.9999615,"[{""species"": ""Salix nigra"", ""confidence"": 0.9999614953994751}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 1.8924776668427512e-05}, {""species"": ""Populus deltoides"", ""confidence"": 1.3006796507397667e-05}, {""species"": ""Populus tremuloides"", ""confidence"": 4.22268840338802e-06}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 1.0676628789951792e-06}]",True,True,Quercus palustris,0.27255315,"[{""species"": ""Quercus palustris"", ""confidence"": 0.2725531537363181}, {""species"": ""Populus deltoides"", ""confidence"": 0.183396677911486}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.05317105934328257}, {""species"": ""Aesculus glabra"", ""confidence"": 0.04777181990330278}, {""species"": ""Salix nigra"", ""confidence"": 0.045832318621075216}]",False,True,Salix nigra,0.92,"[{""species"": ""Salix nigra"", ""confidence"": 0.92}, {""species"": ""Betula papyrifera"", ""confidence"": 0.18}, {""species"": ""Betula lenta"", ""confidence"": 0.11}, {""species"": ""Populus tremuloides"", ""confidence"": 0.08}, {""species"": ""Populus deltoides"", ""confidence"": 0.06}]",True,True,Salix nigra,0.9,"[{""species"": ""Salix nigra"", ""confidence"": 0.9}, {""species"": ""Populus tremuloides"", ""confidence"": 0.3}, {""species"": ""Populus grandidentata"", ""confidence"": 0.2}, {""species"": ""Populus deltoides"", ""confidence"": 0.2}, {""species"": ""Betula papyrifera"", ""confidence"": 0.1}]",True,True,black willow,Salicaceae,inflorescence,whole - male,https://bioimages.vanderbilt.edu/tn/baskauf/tsani--fl21457.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gsani--fl21457.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,3,1011,2,False,False,True,embedding_disagreement
baskauf/21865,baskauf_21865.jpg,ind-baskauf/21860,bark,Fraxinus quadrangulata,Fraxinus quadrangulata,0.97408789,"[{""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.9740878939628601}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.017841042950749397}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.003100308356806636}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.002414522459730506}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.00146448181476444}]",True,True,Sorbus americana,0.08411937,"[{""species"": ""Sorbus americana"", ""confidence"": 0.08411937368586915}, {""species"": ""Picea rubens"", ""confidence"": 0.07637331230262122}, {""species"": ""Fraxinus americana"", ""confidence"": 0.07573766167807656}, {""species"": ""Sassafras albidum"", ""confidence"": 0.06867846944904867}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.06846131515466387}]",False,False,Betula lenta,0.44,"[{""species"": ""Betula lenta"", ""confidence"": 0.44}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.22}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.15}, {""species"": ""Prunus serotina"", ""confidence"": 0.1}, {""species"": ""Populus grandidentata"", ""confidence"": 0.06}]",False,False,Betula papyrifera,0.7,"[{""species"": ""Betula papyrifera"", ""confidence"": 0.7}, {""species"": ""Betula lenta"", ""confidence"": 0.6}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.5}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.4}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.3}]",False,False,blue ash,Oleaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tfrqu--br21865.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gfrqu--br21865.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,1,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/23025,baskauf_23025.jpg,ind-baskauf/23021,inflorescence,Juglans nigra,Juglans nigra,0.73053116,"[{""species"": ""Juglans nigra"", ""confidence"": 0.7305311560630798}, {""species"": ""Juglans cinerea"", ""confidence"": 0.2687474191188812}, {""species"": ""Carya cordiformis"", ""confidence"": 0.0006661581574007869}, {""species"": ""Carya ovata"", ""confidence"": 5.468159724841826e-05}, {""species"": ""Ailanthus altissima"", ""confidence"": 2.2347117578647158e-07}]",True,True,Rhus glabra,0.45810997,"[{""species"": ""Rhus glabra"", ""confidence"": 0.4581099654712247}, {""species"": ""Juglans nigra"", ""confidence"": 0.25466378655155725}, {""species"": ""Carya cordiformis"", ""confidence"": 0.08015081241950571}, {""species"": ""Ulmus rubra"", ""confidence"": 0.026566469106621964}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.024302842450397145}]",False,True,Castanea dentata,0.4,"[{""species"": ""Castanea dentata"", ""confidence"": 0.4}, {""species"": ""Juglans nigra"", ""confidence"": 0.24}, {""species"": ""Carya cordiformis"", ""confidence"": 0.14}, {""species"": ""Carya ovata"", ""confidence"": 0.12}, {""species"": ""Quercus alba"", ""confidence"": 0.08}]",False,True,Juglans nigra,0.8,"[{""species"": ""Juglans nigra"", ""confidence"": 0.8}, {""species"": ""Juglans cinerea"", ""confidence"": 0.7}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.6}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.5}, {""species"": ""Carya laciniosa"", ""confidence"": 0.4}]",True,True,black walnut,Juglandaceae,inflorescence,whole - male,https://bioimages.vanderbilt.edu/tn/baskauf/tjuni--flmale23025.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gjuni--flmale23025.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,2,2,1001,3,False,False,False,embedding_disagreement
baskauf/26321,baskauf_26321.jpg,ind-baskauf/26298,fruit,Viburnum lantanoides,Viburnum lantanoides,0.99999988,"[{""species"": ""Viburnum lantanoides"", ""confidence"": 0.9999998807907104}, {""species"": ""Cornus amomum"", ""confidence"": 7.734421103577915e-08}, {""species"": ""Sorbus americana"", ""confidence"": 1.1032559310564238e-09}, {""species"": ""Sambucus nigra"", ""confidence"": 3.5817473986732296e-10}, {""species"": ""Sambucus racemosa"", ""confidence"": 2.789467823394176e-10}]",True,True,Tilia americana,0.79349141,"[{""species"": ""Tilia americana"", ""confidence"": 0.7934914103398913}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.052447923332837904}, {""species"": ""Sassafras albidum"", ""confidence"": 0.04006028544396588}, {""species"": ""Acer negundo"", ""confidence"": 0.02201043651502674}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.018502908335908796}]",False,True,Aesculus glabra,0.86,"[{""species"": ""Aesculus glabra"", ""confidence"": 0.86}, {""species"": ""Aesculus hippocastanum"", ""confidence"": 0.52}, {""species"": ""Acer negundo"", ""confidence"": 0.08}, {""species"": ""Carya cordiformis"", ""confidence"": 0.04}, {""species"": ""Fraxinus americana"", ""confidence"": 0.03}]",False,False,Viburnum opulus,0.8,"[{""species"": ""Viburnum opulus"", ""confidence"": 0.8}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.7}, {""species"": ""Cornus amomum"", ""confidence"": 0.6}, {""species"": ""Cornus racemosa"", ""confidence"": 0.5}, {""species"": ""Cornus sericea"", ""confidence"": 0.4}]",False,True,hobblebush,Caprifoliaceae,fruit,as borne on the plant,https://bioimages.vanderbilt.edu/tn/baskauf/tvila11frdevel-infruct26321.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gvila11frdevel-infruct26321.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/26325,baskauf_26325.jpg,ind-baskauf/26298,fruit,Viburnum lantanoides,Viburnum lantanoides,0.99999917,"[{""species"": ""Viburnum lantanoides"", ""confidence"": 0.9999991655349731}, {""species"": ""Sambucus racemosa"", ""confidence"": 8.315280410897685e-07}, {""species"": ""Sorbus americana"", ""confidence"": 4.13993426207071e-08}, {""species"": ""Sambucus nigra"", ""confidence"": 1.7257814732829502e-08}, {""species"": ""Cornus amomum"", ""confidence"": 1.3440398127784192e-08}]",True,True,Tilia americana,0.42868081,"[{""species"": ""Tilia americana"", ""confidence"": 0.4286808147295006}, {""species"": ""Sassafras albidum"", ""confidence"": 0.19517860500534823}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.07758271927397087}, {""species"": ""Cornus florida"", ""confidence"": 0.04582663613930531}, {""species"": ""Acer negundo"", ""confidence"": 0.02753746529912901}]",False,True,Staphylea trifolia,0.89,"[{""species"": ""Staphylea trifolia"", ""confidence"": 0.89}, {""species"": ""Cornus amomum"", ""confidence"": 0.2}, {""species"": ""Cornus racemosa"", ""confidence"": 0.12}, {""species"": ""Lindera benzoin"", ""confidence"": 0.08}, {""species"": ""Prunus virginiana"", ""confidence"": 0.05}]",False,False,Cornus racemosa,0.7,"[{""species"": ""Cornus racemosa"", ""confidence"": 0.7}, {""species"": ""Cornus sericea"", ""confidence"": 0.65}, {""species"": ""Cornus amomum"", ""confidence"": 0.6}, {""species"": ""Viburnum opulus"", ""confidence"": 0.5}, {""species"": ""Sambucus nigra"", ""confidence"": 0.45}]",False,False,hobblebush,Caprifoliaceae,fruit,immature,https://bioimages.vanderbilt.edu/tn/baskauf/tvila11frdevel26325.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gvila11frdevel26325.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/27132,baskauf_27132.jpg,ind-baskauf/27131,fruit,Yucca filamentosa,Yucca filamentosa,0.99578887,"[{""species"": ""Yucca filamentosa"", ""confidence"": 0.9957888722419739}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.00406956160441041}, {""species"": ""Carya ovata"", ""confidence"": 6.577833119081333e-05}, {""species"": ""Ailanthus altissima"", ""confidence"": 3.520860627759248e-05}, {""species"": ""Sassafras albidum"", ""confidence"": 8.902129593479913e-06}]",True,True,Gymnocladus dioicus,0.31371723,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.31371723362654097}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.1864125244266865}, {""species"": ""Quercus rubra"", ""confidence"": 0.07891829810664377}, {""species"": ""Yucca filamentosa"", ""confidence"": 0.05191917758571494}, {""species"": ""Carya cordiformis"", ""confidence"": 0.04320281729216787}]",False,True,Yucca filamentosa,0.98,"[{""species"": ""Yucca filamentosa"", ""confidence"": 0.98}, {""species"": ""Aesculus hippocastanum"", ""confidence"": 0.08}, {""species"": ""Aesculus glabra"", ""confidence"": 0.05}, {""species"": ""Magnolia acuminata"", ""confidence"": 0.03}, {""species"": ""Lindera benzoin"", ""confidence"": 0.02}]",True,True,Yucca filamentosa,0.7,"[{""species"": ""Yucca filamentosa"", ""confidence"": 0.7}, {""species"": ""Magnolia acuminata"", ""confidence"": 0.5}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.4}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.3}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.2}]",True,True,Adam's needle,Agavaceae,fruit,lateral or general close-up,https://bioimages.vanderbilt.edu/tn/baskauf/tyufl2-fr27132.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gyufl2-fr27132.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,3,1011,2,False,False,True,embedding_disagreement
baskauf/27137,baskauf_27137.jpg,ind-baskauf/27131,fruit,Yucca filamentosa,Yucca filamentosa,0.98776245,"[{""species"": ""Yucca filamentosa"", ""confidence"": 0.987762451171875}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.00854581966996193}, {""species"": ""Sorbus americana"", ""confidence"": 0.0031438313890248537}, {""species"": ""Carya ovata"", ""confidence"": 0.0002277383755426854}, {""species"": ""Rhus copallinum"", ""confidence"": 0.00013813031546305865}]",True,True,Gymnocladus dioicus,0.70709649,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.7070964874252744}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.12801350090722544}, {""species"": ""Carya cordiformis"", ""confidence"": 0.01467561684117044}, {""species"": ""Yucca filamentosa"", ""confidence"": 0.012491628569519025}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.012381570415777319}]",False,True,Yucca filamentosa,0.96,"[{""species"": ""Yucca filamentosa"", ""confidence"": 0.96}, {""species"": ""Magnolia acuminata"", ""confidence"": 0.08}, {""species"": ""Staphylea trifolia"", ""confidence"": 0.05}, {""species"": ""Aesculus glabra"", ""confidence"": 0.03}, {""species"": ""Aesculus hippocastanum"", ""confidence"": 0.02}]",True,True,Staphylea trifolia,0.8,"[{""species"": ""Staphylea trifolia"", ""confidence"": 0.8}, {""species"": ""Lindera benzoin"", ""confidence"": 0.6}, {""species"": ""Yucca filamentosa"", ""confidence"": 0.5}, {""species"": ""Ilex verticillata"", ""confidence"": 0.4}, {""species"": ""Cornus racemosa"", ""confidence"": 0.3}]",False,True,Adam's needle,Agavaceae,fruit,lateral or general close-up,https://bioimages.vanderbilt.edu/tn/baskauf/tyufl2-fr27137.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gyufl2-fr27137.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,2,1010,3,False,False,False,embedding_disagreement
baskauf/27139,baskauf_27139.jpg,ind-baskauf/27131,bark,Yucca filamentosa,Yucca filamentosa,0.4924655,"[{""species"": ""Yucca filamentosa"", ""confidence"": 0.4924654960632324}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.20529015362262726}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.14109373092651367}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.058816615492105484}, {""species"": ""Cornus amomum"", ""confidence"": 0.04580642655491829}]",True,True,Rhus glabra,0.24100876,"[{""species"": ""Rhus glabra"", ""confidence"": 0.2410087564458962}, {""species"": ""Yucca filamentosa"", ""confidence"": 0.1800526306286683}, {""species"": ""Fraxinus americana"", ""confidence"": 0.09988095001370399}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.06853475707125012}, {""species"": ""Ulmus rubra"", ""confidence"": 0.06738645168955427}]",False,True,Ostrya virginiana,0.38,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.38}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.23}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.16}, {""species"": ""Ulmus americana"", ""confidence"": 0.1}, {""species"": ""Castanea dentata"", ""confidence"": 0.07}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.5}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.4}, {""species"": ""Acer saccharum"", ""confidence"": 0.3}]",False,False,Adam's needle,Agavaceae,bark,of a small tree or small branch,https://bioimages.vanderbilt.edu/tn/baskauf/tyufl2-br27139.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gyufl2-br27139.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
